attempt_uid,run_id,crate,model,node_id,attempt,difficulty_bucket,rug_retry_available_total,rug_retry_success,first_successful_retry_attempt,retry_attempts_checked,retry_status_sequence,error_codes,missing_detailed_log,missing_node,attempt_index_mismatch
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I)> for distributions::Standard>::sample",2,single_error,0,False,,[],[],E0308,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J)> for distributions::Standard>::sample",1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J)> for distributions::Standard>::sample",2,multi_unsupported_only,0,False,,[],[],"E0107,E0252",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K)> for distributions::Standard>::sample",1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K)> for distributions::Standard>::sample",2,single_error,0,False,,[],[],E0107,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K, L)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K, L)> for distributions::Standard>::sample",1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K, L)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K, L)> for distributions::Standard>::sample",2,single_error,0,False,,[],[],E0432,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A,)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A,)> for distributions::Standard>::sample",1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A,)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A,)> for distributions::Standard>::sample",2,single_error,0,False,,[],[],E0107,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<[T; 32]> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<[T; 32]> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<[T; 32]> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<[T; 32]> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<[T; _]> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<[T; _]> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<[T; _]> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<[T; _]> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<bool> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<bool> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<bool> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<bool> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<char> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<char> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<char> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<char> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<core::num::Wrapping<T>> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<core::num::Wrapping<T>> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<core::num::Wrapping<T>> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<core::num::Wrapping<T>> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<core::option::Option<T>> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<core::option::Option<T>> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<core::option::Option<T>> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<core::option::Option<T>> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0107,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::slice::Slice::<'a, T>::new::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::slice::Slice::<'a, T>::new",1,single_error,2,False,,"[2, 3]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::slice::Slice::<'a, T>::new::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::slice::Slice::<'a, T>::new",2,multi_mixed,1,False,,[3],"[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0369,E0433",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::slice::Slice::<'a, T>::new::3",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::slice::Slice::<'a, T>::new",3,single_error,0,False,,[],[],E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::uniform::Uniform::<X>::new::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::uniform::Uniform::<X>::new,1,multi_mixed,2,False,,"[2, 3]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0658",False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::uniform::Uniform::<X>::new::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::uniform::Uniform::<X>::new,2,single_error,1,False,,[3],"[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0119,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::uniform::Uniform::<X>::new::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::uniform::Uniform::<X>::new,3,single_error,0,False,,[],[],E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::uniform::Uniform::<X>::new_inclusive::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::uniform::Uniform::<X>::new_inclusive,1,single_error,1,True,2,[2],"[{""attempt"": 2, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0119,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::uniform::UniformSampler::sample_single_inclusive::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::uniform::UniformSampler::sample_single_inclusive,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0284,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::uniform::UniformSampler::sample_single_inclusive::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::uniform::UniformSampler::sample_single_inclusive,2,single_error,0,False,,[],[],E0433,False,False,False
